global_position	campaign_seed	cell_id	cell_order_index	run_id	event_id	mission_state_id	contact_condition_id	evidence_condition_id	requested_policy_id	effective_policy_id	p6_to_p5_delegation	P1_block	P2_block	P3_block	P4_block	pareto_group	M01_unauthorized_effect_completed	M02_mission_objective_completion_ratio	M03_safety_invariant_violation_count	M04_containment_event	M04_containment_analysis_time_s	M05_verified_recovery_event	M05_verified_recovery_analysis_time_s	M06_legitimate_commands_rejected	M06_legitimate_commands_attempted	M06_legitimate_command_rejection_rate	M07_ground_spacecraft_state_divergence_s	M08_available_current_count	M08_applicable_evidence_count	M08_evidence_completeness_ratio	terminal_state
349	10015	A09	13	20260827T035118Z-wp9-r069-p0349-s10015-a09-468da986f9054b2c96708f48557a0f53	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	3.8272698540000003	0	30.0	1	1	1.0	29.160933733999997	5	5	1.0	CONTAINED_NOT_RECOVERED
350	10015	A23	14	20260827T035607Z-wp9-r069-p0350-s10015-a23-6e1bbcdb3e014473b4118fe5f8f733b4	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
351	10015	A15	15	20260827T040104Z-wp9-r069-p0351-s10015-a15-9faae8b3990d4321a0cc279bcdd44dd5	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.8391162	1	2.7384466489999997	0	1	0.0	0.688009251	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
352	10015	A12	16	20260827T040519Z-wp9-r069-p0352-s10015-a12-efcf5a119948477bb96db5620f81f32b	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.852336133	10	10	1.0	RECOVERY_FAILED
353	10015	A05	17	20260827T131517Z-wp9-r069-p0353-retry-s10015-a05-d62c3883c3234d6995a7d7dbbda90bdb	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.2774415690000005	0	30.0	0	1	0.0	5.056820667	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
354	10015	A16	18	20260827T132010Z-wp9-r069-p0354-s10015-a16-2d8f8f6a47dc4ef48364efd137514e87	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.3594905259999999	1	3.738523152	0	1	0.0	1.1606185299999998	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
355	10015	A07	19	20260827T132402Z-wp9-r069-p0355-s10015-a07-da4e92090dd64585ab74b596ae3226b5	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	4.434554433	0	30.0	0	1	0.0	5.392786248	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
356	10015	A21	20	20260827T132858Z-wp9-r069-p0356-s10015-a21-214e9bbc4f2542e3baaa09de6abc83f1	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.7677725249999998	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
357	10015	A10	21	20260827T133347Z-wp9-r069-p0357-s10015-a10-6b2bb0fecd9d48d6b95b896ce6cb1c2c	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.758290885	10	10	1.0	RECOVERY_FAILED
358	10015	A14	22	20260827T133743Z-wp9-r069-p0358-s10015-a14-e17533e6ccfa434dbb8eb1c059ae105f	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.923758062	1	2.95857335	0	1	0.0	0.7749496	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
359	10015	A19	23	20260827T134138Z-wp9-r069-p0359-s10015-a19-3a5c53bb1b9a4afe96985f5c46d06943	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.34427583	5	5	1.0	RECOVERY_FAILED
360	10015	A04	24	20260827T134624Z-wp9-r069-p0360-s10015-a04-36e96c00bff54d76b8dd5dc4ba19599f	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	4.496108926	0	30.0	0	1	0.0	5.3775406189999995	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
361	10016	A10	1	20260827T135123Z-wp9-r069-p0361-s10016-a10-a63627c350304ede93adfc44fce31e34	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.856736130999998	10	10	1.0	RECOVERY_FAILED
362	10016	A02	2	20260827T135517Z-wp9-r069-p0362-s10016-a02-ba4ed3981c064c078d89075dbc4feefb	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	4.369613996	0	30.0	0	1	0.0	5.364854382	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
363	10016	A01	3	20260827T140011Z-wp9-r069-p0363-s10016-a01-928906241d254d3fb092c22f7e3f5d2c	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	4.121881667999999	0	30.0	0	1	0.0	5.083477654999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
364	10016	A09	4	20260827T140459Z-wp9-r069-p0364-s10016-a09-2b815657d8be432aa717cbc4ed36f9bb	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	4.3036774950000005	0	30.0	1	1	1.0	29.381878609	5	5	1.0	CONTAINED_NOT_RECOVERED
365	10016	A19	5	20260827T140947Z-wp9-r069-p0365-s10016-a19-4d9316cda23940d1904783449d5fdd01	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.104570285	5	5	1.0	RECOVERY_FAILED
366	10016	A20	6	20260827T141434Z-wp9-r069-p0366-s10016-a20-0e8d846a1911441e861729f282e5fdc9	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.9615502110000003	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
367	10016	A04	7	20260827T141926Z-wp9-r069-p0367-s10016-a04-b88f3a1f2e4f4a8881d71736ceade364	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	4.1552360770000005	0	30.0	0	1	0.0	5.12688247	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
368	10016	A21	8	20260827T142415Z-wp9-r069-p0368-s10016-a21-0e8d016c1bf6482a8274c6669f86e0ce	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.936165109	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
369	10016	A15	9	20260827T142907Z-wp9-r069-p0369-s10016-a15-69dfd4c4e3584f9abfac772a5ec0837f	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.9433166000000001	1	3.147721594	0	1	0.0	0.814631571	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
370	10016	A03	10	20260827T143300Z-wp9-r069-p0370-s10016-a03-a2703a0734aa431c86d4e0991aa55e6d	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	4.080892765	0	30.0	0	1	0.0	5.021741004	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
371	10016	A24	11	20260827T143746Z-wp9-r069-p0371-s10016-a24-3c7c379bd4484d449e121a278f0ea275	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
372	10016	A12	12	20260827T144239Z-wp9-r069-p0372-s10016-a12-fa68f9c1516f46cd93d2de283e28feb8	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.866764168	10	10	1.0	RECOVERY_FAILED
373	10016	A23	13	20260827T144636Z-wp9-r069-p0373-s10016-a23-5192d9464c5e4418b3c72f3e21e23d6a	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
374	10016	A06	14	20260827T145135Z-wp9-r069-p0374-s10016-a06-0ebcf03d4a44490b9a30c7c68159990e	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.592079606	0	30.0	0	1	0.0	5.483193442	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
375	10016	A13	15	20260827T145632Z-wp9-r069-p0375-s10016-a13-d5ea63cff7f84ff8b624f952b4379554	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.831558883	10	10	1.0	RECOVERY_FAILED
376	10016	A07	16	20260827T150027Z-wp9-r069-p0376-s10016-a07-a4b071c1a8af4ab0a83b664b4764f57f	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.902762056	0	30.0	0	1	0.0	4.911539739	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
377	10016	A08	17	20260827T150936Z-wp9-r069-p0377-s10016-a08-e0e17c5ab27b4652b52845cad59b2bcd	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.549447772	0	30.0	0	1	0.0	5.82694266	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
378	10016	A14	18	20260827T151423Z-wp9-r069-p0378-s10016-a14-5a4e8fabf30c453abb8619584b4e74ac	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	1.014768797	1	3.57278567	0	1	0.0	0.850623702	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
379	10016	A22	19	20260827T151806Z-wp9-r069-p0379-s10016-a22-0201e25690ce4cf7ba5e93f4a0a3f9e5	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
380	10016	A16	20	20260827T152238Z-wp9-r069-p0380-s10016-a16-381fc8db64b2406b9f234d788ee17ffa	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.090237517	1	2.9130761290000002	0	1	0.0	0.971755795	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
381	10016	A18	21	20260827T152626Z-wp9-r069-p0381-s10016-a18-c16e72a61659408691361ac244eebe8a	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.12984068	1	3.4816991180000003	0	1	0.0	0.8983462689999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
382	10016	A17	22	20260827T153022Z-wp9-r069-p0382-s10016-a17-c441df745b924761bd7a28f45796c1f4	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.091201843999999	1	13.170384206	0	1	0.0	10.952155126	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
383	10016	A05	23	20260827T153412Z-wp9-r069-p0383-s10016-a05-a4b3d97445aa4378a075740dfe6d9fcc	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	4.598794019	0	30.0	0	1	0.0	5.497921723999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
384	10016	A11	24	20260827T153919Z-wp9-r069-p0384-s10016-a11-3edcb819f6b945fdb88dc098248d5409	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.807701846	1	2.972853946	0	1	0.0	0.6736477999999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
385	10017	A20	1	20260827T154304Z-wp9-r069-p0385-s10017-a20-d93455c01b534a6d9ba5593592b098ff	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.9690424999999998	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
386	10017	A14	2	20260827T154806Z-wp9-r069-p0386-s10017-a14-740b2996f7da4930a6bafd12fa5b88bb	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.7870595469999999	1	2.660104618	0	1	0.0	0.654389814	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
387	10017	A10	3	20260827T155154Z-wp9-r069-p0387-s10017-a10-b4980869f95c416d8cad5d79d64068ca	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.84527799	10	10	1.0	RECOVERY_FAILED
388	10017	A02	4	20260827T155551Z-wp9-r069-p0388-s10017-a02-458ab2d5bab24ae088153481811cc0f3	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	3.710544478	0	30.0	0	1	0.0	4.739860633999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
389	10017	A15	5	20260827T160042Z-wp9-r069-p0389-s10017-a15-bebd8d0cd7024dfa90bbf48ccf92d1a7	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.8633926639999999	1	2.973592199	0	1	0.0	0.710962887	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
390	10017	A06	6	20260827T160437Z-wp9-r069-p0390-s10017-a06-51ca95cfeb1f4d9e99fb7a26cfa5d5a8	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	4.237971942	0	30.0	0	1	0.0	5.300619009	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
391	10017	A01	7	20260827T160936Z-wp9-r069-p0391-s10017-a01-1e07a9162c964c33935e020b45da3b1b	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	3.6953382379999997	0	30.0	0	1	0.0	4.59100616	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
392	10017	A05	8	20260827T161409Z-wp9-r069-p0392-s10017-a05-cc5bc73b40774b91beef1e36827d4ac6	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.636482461	0	30.0	0	1	0.0	4.605765668	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
393	10017	A13	9	20260827T161839Z-wp9-r069-p0393-s10017-a13-0354feb9a35f4370b6ad96efb7849544	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.883780439	10	10	1.0	RECOVERY_FAILED
394	10017	A04	10	20260827T162215Z-wp9-r069-p0394-s10017-a04-d88eb60453b6425194053d48f95c13df	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.853457175	0	30.0	0	1	0.0	4.780078475	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
395	10017	A11	11	20260827T162700Z-wp9-r069-p0395-s10017-a11-e92e6ac7907d4b56b41350549059e4ce	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.9339166080000001	1	2.871184569	0	1	0.0	0.795892112	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
396	10017	A09	12	20260827T163043Z-wp9-r069-p0396-s10017-a09-4c2f5dbe9e06465fb2cdeb12540efb2b	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	4.274239395	0	30.0	1	1	1.0	29.364657664	5	5	1.0	CONTAINED_NOT_RECOVERED
397	10017	A18	13	20260827T163602Z-wp9-r069-p0397-s10017-a18-8f7f31985a2e49c299f27976cf552825	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	1.081592738	1	3.518450616	0	1	0.0	0.9372616090000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
398	10017	A03	14	20260827T163952Z-wp9-r069-p0398-s10017-a03-ca1dac8f08704c57bff9c6e6fd778517	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.73186229	0	30.0	0	1	0.0	4.68628142	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
399	10017	A22	15	20260827T164446Z-wp9-r069-p0399-s10017-a22-0d35f715b3b241f8b033f19f2e675a3a	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
400	10017	A16	16	20260827T165000Z-wp9-r069-p0400-s10017-a16-c7c06bd3ad624954a867ad05de413fc0	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.091828162	1	3.106080473	0	1	0.0	0.9376695340000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
401	10017	A24	17	20260827T170425Z-wp9-r069-p0401-s10017-a24-5e943b9bde474c209bc9ccdaa908f7b6	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
402	10017	A12	18	20260827T170919Z-wp9-r069-p0402-s10017-a12-93d56ec0b20b4bab97fade11f1d48359	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.856439145	10	10	1.0	RECOVERY_FAILED
403	10017	A07	19	20260827T171305Z-wp9-r069-p0403-s10017-a07-f69b8b4f56eb458b89218c55cd50f097	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	3.707482458	0	30.0	0	1	0.0	4.638088017	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
404	10017	A19	20	20260827T175142Z-wp9-r069-p0404-retry-s10017-a19-31b96f6303974779aab12fe7c2999d8b	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.166487756000002	5	5	1.0	RECOVERY_FAILED
405	10017	A08	21	20260827T175631Z-wp9-r069-p0405-s10017-a08-d67e5325145d464aadc349443e4a54b1	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	4.209400762	0	30.0	0	1	0.0	5.125862382	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
406	10017	A23	22	20260827T201304Z-wp9-r069-p0406-s10017-a23-ff3469786c5945c1a82d94440af6c01b	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
407	10017	A17	23	20260828T003730Z-wp9-r069-p0407-retry-s10017-a17-584202ed6ed746ec96fd93dfc586493b	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.244845426	1	13.576645989	0	1	0.0	11.095772200999999	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
408	10017	A21	24	20260828T004137Z-wp9-r069-p0408-s10017-a21-40f1a8a05f2f4fa69dc5cb731dff06d7	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	2.0102051330000004	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
409	10018	A23	1	20260828T004636Z-wp9-r069-p0409-s10018-a23-585310ab178640cbb3d9bf5ff5d91e9e	E4	M2	C0	T0	P4	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
410	10018	A24	2	20260828T005133Z-wp9-r069-p0410-s10018-a24-03c3f383090c413997220acca15e4d93	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
411	10018	A13	3	20260828T005632Z-wp9-r069-p0411-s10018-a13-70e53328fe984d1687dc309e02894dfc	E3	M4	C0	T1	P7	P2	false	false	false	true	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.87790435	10	10	1.0	RECOVERY_FAILED
412	10018	A19	4	20260828T010030Z-wp9-r069-p0412-s10018-a19-a016ada0560441fcaedfa24982faec58	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.321473548	5	5	1.0	RECOVERY_FAILED
413	10018	A15	5	20260828T010531Z-wp9-r069-p0413-s10018-a15-bb5b011923734b8f9d5bd72cf3bec0bc	E3	M4	C0	T1	P5	P5	false	false	false	true	false	G06	true	1.0	0	1	0.790274609	1	2.8155082790000003	0	1	0.0	0.675244035	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
414	10018	A01	6	20260828T010930Z-wp9-r069-p0414-s10018-a01-152c773a4eb9476fa9e5f4427a53523a	E1	M0	C0	T0	P1	P1	false	true	false	false	false	G01	true	0.5	0	1	4.144044729	0	30.0	0	1	0.0	5.141224439999999	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
415	10018	A16	7	20260828T011426Z-wp9-r069-p0415-s10018-a16-7cc11c109e37430c8f58ee0cca9826f1	E3	M4	C0	T0	P6	P6	true	false	true	false	false	G05	true	1.0	0	1	1.8199337700000002	1	4.435698328	0	1	0.0	1.6458363480000002	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
416	10018	A03	8	20260828T011822Z-wp9-r069-p0416-s10018-a03-1c02145b86b6485aa49bfca6b97e2c20	E1	M2	C0	T0	P1	P1	false	true	false	false	false	G02	true	0.5	0	1	3.951701929	0	30.0	0	1	0.0	4.916585743	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
417	10018	A18	9	20260828T012313Z-wp9-r069-p0417-s10018-a18-f181c3acb1e5441abe44454165b94af6	E3	M4	C1	T0	P7	P5	false	false	true	false	false	G07	true	1.0	0	1	0.7570204039999999	1	2.805179454	0	1	0.0	0.632354416	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
418	10018	A06	10	20260828T012715Z-wp9-r069-p0418-s10018-a06-a802d9c4fb8646b0935430280bb74329	E1	M4	C0	T0	P7	P2	false	true	false	false	false	G03	true	0.5	0	1	5.130757612	0	30.0	0	1	0.0	6.488838025000001	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
419	10018	A14	11	20260828T013227Z-wp9-r069-p0419-s10018-a14-f145a0a1ab2c4ef89dfe7c7fba4f5ced	E3	M4	C0	T0	P5	P5	false	false	false	true	false	G05	true	1.0	0	1	0.767812468	1	3.0256822779999997	0	1	0.0	0.642112347	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
420	10018	A08	12	20260828T013623Z-wp9-r069-p0420-s10018-a08-90ffbbcada72433c809638fa4d88c4da	E1	M2	C0	T1	P2	P2	false	false	false	false	true	G04	true	0.5	0	1	3.809694095	0	30.0	0	1	0.0	4.79553926	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
421	10018	A22	13	20260828T014124Z-wp9-r069-p0421-s10018-a22-323e5f6547434c6593e7833976e622c9	E4	M2	C0	T0	P0	P0	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	0	1	0.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
422	10018	A02	14	20260828T014625Z-wp9-r069-p0422-s10018-a02-3a8998c4f086472f908e502ea338d159	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	3.856662724	0	30.0	0	1	0.0	4.949868031	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
423	10018	A10	15	20260828T015145Z-wp9-r069-p0423-s10018-a10-85990d3dc6a8498ea07df52a3d1f7c1f	E3	M4	C0	T0	P2	P2	false	false	false	false	true	G05	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.858717461	10	10	1.0	RECOVERY_FAILED
424	10018	A04	16	20260828T015544Z-wp9-r069-p0424-s10018-a04-9fecde2180ec4421bcef200ffa754add	E1	M2	C0	T0	P7	P2	false	true	false	false	true	G02	true	0.5	0	1	3.8628908589999997	0	30.0	0	1	0.0	4.848629714	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
425	10018	A09	17	20260828T020050Z-wp9-r069-p0425-s10018-a09-931de2b6d426463ea1068e35d3cfa7da	E1	M2	C0	T1	P7	P4	false	false	false	false	true	G04	true	0.0	0	1	5.307439048	0	30.0	1	1	1.0	29.270201375	5	5	1.0	CONTAINED_NOT_RECOVERED
426	10018	A05	18	20260828T020609Z-wp9-r069-p0426-s10018-a05-feb9d210efec448987ac77cf5bdd4b4d	E1	M4	C0	T0	P1	P1	false	true	false	false	false	G03	true	0.5	0	1	3.7460417169999998	0	30.0	0	1	0.0	4.7808085789999994	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
427	10018	A20	19	20260828T021101Z-wp9-r069-p0427-s10018-a20-74b344360ddc490ba4e7e7e7e5f92666	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	1.7849157660000001	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
428	10018	A21	20	20260828T021552Z-wp9-r069-p0428-s10018-a21-8dbe9084539b4f98a370cb7a39bfed43	E2	M0	C0	T0	P7	P1	false	false	false	false	false	G08	false	1.0	0	1	1.818131209	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
429	10018	A12	21	20260828T022053Z-wp9-r069-p0429-s10018-a12-30ec6b47cb0e4ec293f0d6d7bc5aeb05	E3	M4	C0	T1	P2	P2	false	false	false	false	true	G06	true	0.5	0	0	30.0	0	30.0	0	1	0.0	29.830095548	10	10	1.0	RECOVERY_FAILED
430	10018	A07	22	20260828T022510Z-wp9-r069-p0430-s10018-a07-da9f0c1efefb4c079bfc2fbd5f8871c7	E1	M2	C0	T0	P2	P2	false	false	false	false	true	G02	true	0.5	0	1	4.4489530969999995	0	30.0	0	1	0.0	5.612334185	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
431	10018	A11	23	20260828T023716Z-wp9-r069-p0431-s10018-a11-5984587ab34a4633b37c16099a3adda1	E3	M4	C0	T0	P7	P5	false	false	true	true	true	G05	true	1.0	0	1	0.710012017	1	2.6094981949999996	0	1	0.0	0.597912781	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
432	10018	A17	24	20260828T024107Z-wp9-r069-p0432-s10018-a17-b6f4465b3002475c82bb64eed98379ed	E3	M4	C1	T0	P6	P6	true	false	true	false	false	G07	true	1.0	0	1	11.073908755	1	13.08114142	0	1	0.0	10.946705983000001	10	10	1.0	TRUSTED_RECOVERY_CONFIRMED
433	10019	A02	1	20260828T024500Z-wp9-r069-p0433-s10019-a02-c2cc5f797fa04bbaa5c2013630b28926	E1	M0	C0	T0	P7	P1	false	true	false	false	false	G01	true	0.5	0	1	4.843909663000001	0	30.0	0	1	0.0	5.906309506	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
434	10019	A19	2	20260828T024958Z-wp9-r069-p0434-s10019-a19-4c984309a7ce42b7a3a7c14965a85e91	E2	M0	C0	T0	P0	P0	false	false	false	false	false	G08	true	0.5	0	0	30.0	0	30.0	0	1	0.0	28.055290297000003	5	5	1.0	RECOVERY_FAILED
435	10019	A24	3	20260828T025507Z-wp9-r069-p0435-s10019-a24-c31ab4c28bdd441cb08c7450577d06e8	E4	M2	C0	T0	P7	P4	false	false	false	false	false	G09	true	0.5	0	0	30.0	0	30.0	1	1	1.0	0.0	2	3	0.6666666666666666	RECOVERY_FAILED
436	10019	A20	4	20260828T030033Z-wp9-r069-p0436-s10019-a20-f372eda39b8c4bb6960da4e95fe249b7	E2	M0	C0	T0	P1	P1	false	false	false	false	false	G08	false	1.0	0	1	3.075447092	0	30.0	0	1	0.0	0.0	5	5	1.0	OPERATIONAL_BUT_UNVERIFIED
